1745
ID_ESTADO|ID_DISTRITO_FEDERAL|SECCION|TIPO_CASILLA|ID_CASILLA|EXT_CONTIGUA|TIPO_SECCION|LISTA_NOMINAL|ID_MUNICIPIO|ID_DIST_LOC|ID_ESTRATO|ESTRATO|NUMERO_ARE|SI|NO|NULOS|TOTAL|ANIO|MES|DIA|HORA|MINUTOS|SEGUNDOS|ORIGEN_CAPTURA|MODIFICADO
20|5|1875|B|1|0|2|1750|422|18|0|2005|1|294|0|1|295|2021|8|1|19|30|8|1|N
20|5|2221|B|1|0|1|1590|515|18|0|2005|11|226|10|0|236|2021|8|1|19|56|34|1|N
20|5|2461|B|1|0|1|1149|76|19|0|2005|4|129|0|0|129|2021|8|1|19|31|54|1|N
20|6|375|C|1|0|2|1804|49|8|0|2006|9|252|2|6|260|2021|8|1|19|8|25|1|N
20|6|1249|C|1|0|2|1424|229|21|0|2006|28|55|3|0|58|2021|8|1|18|29|21|1|N
20|6|1250|B|1|0|3|1179|229|21|0|2006|28|48|3|6|57|2021|8|1|18|50|52|1|N
20|6|2035|C|1|0|2|1125|470|7|0|2006|18|104|1|0|105|2021|8|1|18|40|15|1|N
20|6|2369|B|1|0|2|2010|553|8|0|2006|11|297|0|1|298|2021|8|1|19|30|9|1|N
20|6|2382|C|1|0|3|1393|553|8|0|2006|12|239|1|0|240|2021|8|1|18|57|29|1|N
20|7|49|B|1|0|1|1365|6|19|0|2007|2|245|0|0|245|2021|8|1|18|36|47|1|N
20|7|49|C|1|0|1|1364|6|19|0|2007|2|257|0|0|257|2021|8|1|18|29|4|1|N
20|7|272|B|1|0|1|1200|41|19|0|2007|1|140|1|1|142|2021|8|1|18|29|37|1|N
20|7|292|C|1|0|1|1471|43|20|0|2007|6|242|3|0|245|2021|8|1|18|42|24|1|N
20|7|326|B|1|0|1|1404|43|20|0|2007|7|137|2|0|139|2021|8|1|20|13|1|1|N
20|7|397|B|1|0|1|1430|57|11|0|2007|17|137|0|1|138|2021|8|1|19|5|37|1|N
20|8|472|C|1|0|1|1506|66|14|0|2008|25|181|0|0|181|2021|8|1|18|54|34|1|N
20|8|487|C|1|0|1|1709|66|14|0|2008|31|120|0|0|120|2021|8|1|19|19|4|1|N
20|8|577|B|1|0|1|1580|66|13|0|2008|18|148|2|0|150|2021|8|1|18|50|1|1|N
20|8|608|C|1|0|1|1776|66|13|0|2008|2|218|2|0|220|2021|8|1|18|16|39|1|N
20|8|616|C|2|0|1|1447|66|14|0|2008|24|147|0|0|147|2021|8|1|18|46|38|1|N
20|8|1752|C|1|0|1|1963|392|12|0|2008|5|192|3|1|196|2021|8|1|18|55|49|1|N
20|9|1500|C|1|0|1|1123|316|23|0|2009|31|129|2|0|131|2021|8|1|18|45|49|1|N
20|9|1568|C|1|0|2|1004|332|23|0|2009|24|121|2|1|124|2021|8|1|19|21|52|1|N
20|9|1579|B|1|0|3|1440|332|23|0|2009|20|134|0|0|134|2021|8|1|19|30|24|1|N
20|9|2005|C|2|0|2|1525|467|22|0|2009|16|216|30|23|269|2021|8|1|19|51|2|1|N
20|9|2095|C|1|0|1|1547|484|22|0|2009|11|191|2|5|198|2021|8|1|18|44|23|1|N
20|9|2269|C|1|0|3|1435|530|23|0|2009|27|105|7|1|113|2021|8|1|19|49|19|1|N
20|10|157|C|2|0|1|1763|28|21|0|2010|28|63|1|0|64|2021|8|1|19|0|36|1|N
20|10|158|B|1|0|2|2151|28|21|0|2010|27|194|3|0|197|2021|8|1|18|52|17|1|N
20|10|173|C|1|0|3|1436|28|21|0|2010|25|35|0|1|36|2021|8|1|18|40|6|1|N
20|10|445|C|1|0|3|1811|59|24|0|2010|3|65|1|0|66|2021|8|1|18|45|51|1|N
20|10|1699|C|1|0|2|1651|379|16|0|2010|30|83|1|1|85|2021|8|1|19|12|5|1|N
20|10|1846|C|3|0|1|1909|414|25|0|2010|20|228|2|1|231|2021|8|1|19|22|41|1|N
21|1|2254|C|1|0|3|1760|183|2|0|2101|19|85|4|6|95|2021|8|1|18|42|38|1|N
21|1|2257|B|1|0|2|1626|183|2|0|2101|19|88|2|2|92|2021|8|1|19|25|29|1|N
21|1|2335|C|2|0|2|1666|194|1|0|2101|23|126|0|3|129|2021|8|1|19|3|53|1|N
21|1|2342|C|1|0|1|1256|194|1|0|2101|24|159|7|0|166|2021|8|1|18|23|45|1|N
21|1|2345|C|1|0|2|1659|194|1|0|2101|25|191|3|3|197|2021|8|1|19|36|49|1|N
21|1|2526|B|1|0|3|1575|213|2|0|2101|10|81|7|2|90|2021|8|1|19|5|8|1|N
21|2|64|C|1|0|2|1624|6|2|0|2102|15|153|10|7|170|2021|8|1|18|45|40|1|N
21|2|320|B|1|0|2|1966|40|4|0|2102|25|112|8|3|123|2021|8|1|19|11|29|1|N
21|2|467|B|1|0|1|1859|54|3|0|2102|5|102|2|0|104|2021|8|1|19|15|58|1|N
21|2|631|C|1|0|2|1637|73|4|0|2102|19|201|9|3|213|2021|8|1|18|59|59|1|N
21|2|2484|C|1|0|3|1887|208|3|0|2102|9|106|2|0|108|2021|8|1|19|23|30|1|N
21|2|2534|C|1|0|1|1819|215|4|0|2102|24|280|2|0|282|2021|8|1|18|58|49|1|N
21|3|21|B|1|0|2|1474|2|5|0|2103|1|136|1|0|137|2021|8|1|18|37|56|1|S
21|3|242|C|1|0|2|1655|25|5|0|2103|2|76|1|2|79|2021|8|1|19|17|25|1|N
21|3|2136|C|1|0|1|2006|173|6|0|2103|11|103|2|1|106|2021|8|1|18|17|51|1|N
21|3|2160|C|1|0|1|1741|173|6|0|2103|9|137|2|0|139|2021|8|1|18|37|32|1|N
21|3|2443|B|1|0|3|1303|207|4|0|2103|26|27|3|1|31|2021|8|1|18|41|21|1|N
21|3|2457|B|1|0|3|1576|207|4|0|2103|24|90|2|0|92|2021|8|1|18|25|22|1|N
21|4|108|B|1|0|1|1078|13|26|0|2104|3|165|0|0|165|2021|8|1|18|30|22|1|N
21|4|112|C|1|0|1|2002|13|26|0|2104|4|289|2|1|292|2021|8|1|18|55|56|1|N
21|4|395|C|1|0|2|1625|47|25|0|2104|11|106|2|0|108|2021|8|1|18|33|7|1|N
21|4|1616|B|1|0|2|1739|116|15|0|2104|27|201|1|0|202|2021|8|1|18|53|3|1|N
21|4|1616|C|1|0|2|1738|116|15|0|2104|27|165|1|1|167|2021|8|1|18|34|31|1|N
21|4|1690|C|1|0|3|1671|125|26|0|2104|5|286|2|1|289|2021|8|1|19|10|11|1|N
21|5|516|B|1|0|2|1354|61|8|0|2105|5|87|1|0|88|2021|8|1|18|25|1|1|N
21|5|1680|C|1|0|3|1056|123|8|0|2105|14|49|3|1|53|2021|8|1|18|19|26|1|N
21|5|1720|C|1|0|1|1594|133|7|0|2105|15|147|4|0|151|2021|8|1|18|36|56|1|N
21|5|1749|B|1|0|1|1624|133|7|0|2105|19|181|0|2|183|2021|8|1|18|24|59|1|N
21|5|1762|C|1|0|1|1387|133|7|0|2105|24|75|0|0|75|2021|8|1|18|24|24|1|N
21|5|2235|C|1|0|1|1291|180|7|0|2105|33|102|1|0|103|2021|8|1|18|23|17|1|N
21|6|1363|B|1|0|1|1649|115|10|0|2106|10|125|1|1|127|2021|8|1|18|38|44|1|N
21|6|1390|B|1|0|1|1404|115|10|0|2106|10|169|3|2|174|2021|8|1|19|15|2|1|N
21|6|1414|C|1|0|1|1474|115|11|0|2106|17|64|1|0|65|2021|8|1|18|24|2|1|N
21|6|1415|B|1|0|1|1817|115|11|0|2106|19|131|6|0|137|2021|8|1|18|55|38|1|N
21|6|1415|C|6|0|1|1816|115|11|0|2106|19|101|1|0|102|2021|8|1|18|56|29|1|N
21|6|2631|C|1|0|1|1003|115|10|0|2106|11|48|1|0|49|2021|8|1|18|28|47|1|N
21|7|117|C|2|0|2|1708|15|12|0|2107|11|27|0|1|28|2021|8|1|19|3|24|1|N
21|7|122|C|2|0|1|1626|15|12|0|2107|12|76|1|0|77|2021|8|1|18|28|38|1|N
21|7|846|C|1|0|1|1204|105|13|0|2107|18|96|3|0|99|2021|8|1|18|12|42|1|N
21|7|1644|C|1|0|1|1501|119|13|0|2107|20|116|1|1|118|2021|8|1|18|48|18|1|N
21|7|2064|B|1|0|1|1045|163|13|0|2107|27|90|3|0|93|2021|8|1|18|32|20|1|N
21|7|2067|B|1|0|3|1422|163|13|0|2107|29|12|0|0|12|2021|8|1|18|46|35|1|N
21|8|234|C|1|0|2|1591|23|14|0|2108|1|83|0|0|83|2021|8|1|18|47|13|1|N
21|8|370|C|2|0|2|1603|45|6|0|2108|8|58|0|0|58|2021|8|1|18|19|37|1|N
21|8|527|B|1|0|2|1258|64|14|0|2108|4|92|4|0|96|2021|8|1|18|33|25|1|N
21|8|2228|C|2|0|3|1354|179|14|0|2108|21|24|3|0|27|2021|8|1|18|54|35|1|N
21|8|2393|B|1|0|1|1594|199|6|0|2108|31|134|3|3|140|2021|8|1|18|30|34|1|N
21|8|2403|B|1|0|3|1080|199|6|0|2108|29|27|1|0|28|2021|8|1|18|6|4|1|N
21|9|946|C|1|0|1|1495|115|9|0|2109|22|142|1|0|143|2021|8|1|18|47|0|1|N
21|9|951|C|1|0|1|1759|115|9|0|2109|21|150|3|1|154|2021|8|1|18|30|53|1|N
21|9|977|B|1|0|1|1311|115|9|0|2109|20|151|0|2|153|2021|8|1|18|40|0|1|N
21|9|1051|C|1|0|1|1759|115|9|0|2109|6|203|0|2|205|2021|8|1|18|26|58|1|N
21|9|1379|C|1|0|1|1825|115|10|0|2109|13|125|3|1|129|2021|8|1|18|31|36|1|N
21|9|1380|B|1|0|1|1672|115|10|0|2109|12|134|1|2|137|2021|8|1|18|24|53|1|N
21|10|1652|C|2|0|1|1857|120|18|0|2110|16|113|4|0|117|2021|8|1|18|34|19|1|N
21|10|1661|C|1|0|1|1088|120|18|0|2110|19|99|0|0|99|2021|8|1|18|58|43|1|N
21|10|1662|C|1|0|1|1074|120|18|0|2110|19|129|0|0|129|2021|8|1|18|38|10|1|N
21|10|1811|C|1|0|1|1874|141|18|0|2110|27|190|2|3|195|2021|8|1|18|43|41|1|N
21|10|1815|B|1|0|1|1843|141|18|0|2110|28|168|4|0|172|2021|8|1|18|35|50|1|N
21|10|1829|C|1|0|1|1090|141|18|0|2110|31|95|4|0|99|2021|8|1|18|39|37|1|N
21|11|1214|C|3|0|1|1822|115|19|0|2111|10|158|2|0|160|2021|8|1|19|1|52|1|N
21|11|1249|C|5|0|1|1823|115|20|0|2111|30|89|1|1|91|2021|8|1|18|26|11|1|N
21|11|1605|B|1|0|1|1798|115|20|0|2111|4|90|0|0|90|2021|8|1|18|17|15|1|N
21|11|2559|B|1|0|1|1937|115|19|0|2111|16|147|1|1|149|2021|8|1|18|57|25|1|N
21|11|2601|B|1|0|1|1333|115|19|0|2111|19|95|5|0|100|2021|8|1|18|24|28|1|N
21|11|2664|B|1|0|1|1411|115|20|0|2111|28|135|0|0|135|2021|8|1|19|29|14|1|N
21|12|1176|B|1|0|1|1721|115|19|0|2112|22|158|4|3|165|2021|8|1|19|7|46|1|N
21|12|1219|C|1|0|1|1642|115|19|0|2112|33|141|2|0|143|2021|8|1|18|32|8|1|N
21|12|1274|B|1|0|1|1702|115|17|0|2112|2|122|2|1|125|2021|8|1|18|22|35|1|N
21|12|1435|C|2|0|1|1487|115|17|0|2112|12|72|1|0|73|2021|8|1|18|11|53|1|N
21|12|1447|C|1|0|1|1781|115|17|0|2112|11|137|0|0|137|2021|8|1|18|27|35|1|N
21|12|1454|C|1|0|1|1617|115|17|0|2112|11|155|3|1|159|2021|8|1|18|17|43|1|N
21|13|154|C|1|0|1|1708|19|21|0|2113|6|187|2|0|189|2021|8|1|19|3|20|1|N
21|13|164|C|1|0|1|1412|19|21|0|2113|12|120|0|2|122|2021|8|1|19|40|23|1|N
21|13|741|C|1|0|1|1491|87|22|0|2113|26|176|0|0|176|2021|8|1|18|44|28|1|N
21|13|2176|C|1|0|1|1510|174|21|0|2113|1|135|5|0|140|2021|8|1|18|34|18|1|N
21|13|2181|B|1|0|2|1840|175|22|0|2113|28|211|2|2|215|2021|8|1|19|10|15|1|N
21|13|2407|B|1|0|2|1558|201|23|0|2113|24|142|5|0|147|2021|8|1|18|39|58|1|N
21|14|551|B|1|0|1|1825|67|23|0|2114|24|154|3|0|157|2021|8|1|18|44|18|1|N
21|14|923|B|1|0|2|1680|113|23|0|2114|23|98|0|5|103|2021|8|1|18|48|11|1|N
21|14|1916|C|1|0|1|2078|153|15|0|2114|2|276|1|0|277|2021|8|1|18|54|31|1|N
21|14|1920|C|1|0|1|1366|153|15|0|2114|3|130|1|0|131|2021|8|1|18|33|36|1|N
21|14|2104|B|1|0|3|1996|168|23|0|2114|18|130|2|2|134|2021|8|1|18|46|51|1|N
21|15|710|C|1|0|2|1599|84|24|0|2115|1|309|0|2|311|2021|8|1|19|10|8|1|N
21|15|1934|C|2|0|1|1857|155|25|0|2115|5|159|0|1|160|2021|8|1|18|37|31|1|N
21|15|1936|C|2|0|1|1741|155|25|0|2115|8|137|0|0|137|2021|8|1|20|13|24|1|N
21|15|2003|C|1|0|1|1510|155|25|0|2115|25|153|0|1|154|2021|8|1|18|51|26|1|N
21|15|2015|C|1|0|3|1897|155|24|0|2115|21|73|0|1|74|2021|8|1|18|33|10|1|N
21|15|2044|C|1|0|1|1469|160|24|0|2115|26|144|1|1|146|2021|8|1|18|29|30|1|N
22|1|65|B|1|0|3|1476|3|14|0|2201|11|36|0|0|36|2021|8|1|18|23|6|1|N
22|1|158|C|1|0|3|1436|8|15|0|2201|4|38|1|2|41|2021|8|1|18|45|18|1|N
22|1|161|B|1|0|3|1645|8|15|0|2201|2|34|0|0|34|2021|8|1|19|1|45|1|N
22|1|222|B|1|0|2|1531|11|10|0|2201|26|75|1|0|76|2021|8|1|18|25|1|1|N
22|1|226|B|1|0|1|1287|11|10|0|2201|26|76|0|1|77|2021|8|1|18|37|20|1|N
22|1|226|C|1|0|1|1287|11|10|0|2201|26|76|3|0|79|2021|8|1|18|25|54|1|N
22|2|124|B|1|0|1|1721|6|14|0|2202|2|71|0|0|71|2021|8|1|18|54|55|1|N
22|2|126|C|1|0|3|1911|6|14|0|2202|2|132|0|0|132|2021|8|1|19|13|56|1|N
22|2|585|B|1|0|1|1661|16|9|0|2202|19|118|1|0|119|2021|8|1|19|11|7|1|N
22|2|595|C|2|0|1|1633|16|9|0|2202|17|103|1|1|105|2021|8|1|18|40|0|1|N
22|2|605|B|1|0|2|1352|16|8|0|2202|15|95|1|1|97|2021|8|1|18|37|45|1|N
22|2|624|C|2|0|2|1602|16|9|0|2202|8|82|1|0|83|2021|8|1|19|20|56|1|N
22|3|340|C|1|0|1|1947|14|2|0|2203|10|153|2|0|155|2021|8|1|18|58|32|1|N
22|3|343|C|1|0|1|1695|14|2|0|2203|8|113|6|0|119|2021|8|1|18|18|27|1|N
22|3|518|C|1|0|2|1717|14|13|0|2203|39|67|0|0|67|2021|8|1|18|34|50|1|N
22|3|525|B|1|0|3|1900|14|13|0|2203|40|54|2|0|56|2021|8|1|18|17|24|1|N
22|3|753|C|2|0|1|1757|14|3|0|2203|24|121|0|0|121|2021|8|1|18|54|38|1|N
22|3|754|C|4|0|1|1825|14|13|0|2203|16|78|0|0|78|2021|8|1|18|12|25|1|N
22|4|304|B|1|0|1|1361|14|4|0|2204|12|43|1|0|44|2021|8|1|18|18|10|1|N
22|4|337|C|1|0|1|1797|14|4|0|2204|13|81|0|0|81|2021|8|1|18|17|32|1|N
22|4|403|B|1|0|1|1828|14|4|0|2204|23|62|1|1|64|2021|8|1|18|22|57|1|N
22|4|404|C|1|0|1|1805|14|5|0|2204|20|87|0|1|88|2021|8|1|18|57|33|1|N
22|4|698|C|1|0|1|1863|14|1|0|2204|8|81|1|0|82|2021|8|1|19|27|4|1|N
22|4|715|B|1|0|1|1893|14|4|0|2204|4|115|2|1|118|2021|8|1|18|12|59|1|N
22|5|11|B|1|0|3|1452|1|8|0|2205|2|35|1|2|38|2021|8|1|18|43|41|1|N
22|5|32|C|1|0|3|1860|1|8|0|2205|5|71|1|0|72|2021|8|1|19|1|14|1|N
22|5|33|B|1|0|3|1157|1|8|0|2205|5|48|0|0|48|2021|8|1|18|59|47|1|N
22|5|195|C|2|0|2|1925|10|12|0|2205|27|100|2|0|102|2021|8|1|19|22|59|1|N
22|5|195|C|7|0|2|1924|10|12|0|2205|28|65|1|0|66|2021|8|1|19|6|39|1|N
22|5|203|C|3|0|2|1832|10|12|0|2205|32|80|1|0|81|2021|8|1|18|33|52|1|N
23|1|201|B|1|0|1|1167|2|11|0|2301|25|154|2|0|156|2021|8|1|18|16|15|1|N
23|1|203|C|5|0|1|1864|2|11|0|2301|24|147|2|0|149|2021|8|1|18|20|23|1|N
23|1|293|C|1|0|2|1659|6|1|0|2301|38|105|3|0|108|2021|8|1|19|18|47|1|N
23|1|711|C|2|0|1|1439|8|10|0|2301|6|69|1|0|70|2021|8|1|18|14|10|1|N
23|1|874|C|3|0|2|1960|8|9|0|2301|9|76|0|0|76|2021|8|1|18|30|15|1|N
23|1|909|B|1|0|1|2029|8|9|0|2301|21|192|1|0|193|2021|8|1|19|3|28|1|N
23|2|223|B|1|0|1|1281|3|12|0|2302|10|117|2|0|119|2021|8|1|18|35|16|1|N
23|2|239|C|1|0|3|1466|3|12|0|2302|11|192|2|0|194|2021|8|1|19|23|1|1|N
23|2|304|B|1|0|1|1714|7|14|0|2302|20|161|1|0|162|2021|8|1|18|48|48|1|N
23|2|360|C|1|0|1|1308|7|14|0|2302|19|147|0|0|147|2021|8|1|18|38|53|1|N
23|2|405|B|1|0|1|1875|10|13|0|2302|1|264|2|0|266|2021|8|1|20|33|11|1|N
23|2|781|B|1|0|1|1445|7|15|0|2302|25|107|0|1|108|2021|8|1|18|36|43|1|N
23|3|20|B|1|0|1|1379|1|6|0|2303|8|74|2|0|76|2021|8|1|18|43|59|1|N
23|3|57|C|1|0|1|1764|1|5|0|2303|10|177|1|1|179|2021|8|1|18|50|33|1|N
23|3|472|B|1|0|2|1913|1|4|0|2303|28|87|1|0|88|2021|8|1|19|13|5|1|N
23|3|475|C|1|0|1|1947|1|4|0|2303|28|104|0|0|104|2021|8|1|19|14|29|1|N
23|3|524|B|1|0|1|1797|1|3|0|2303|17|93|3|0|96|2021|8|1|19|18|18|1|N
23|3|863|B|1|0|1|1912|1|6|0|2303|7|100|0|1|101|2021|8|1|19|30|26|1|N
23|4|130|B|1|0|1|1459|1|5|0|2304|8|110|3|1|114|2021|8|1|18|49|35|1|N
23|4|161|B|1|0|1|1832|1|8|0|2304|10|97|3|3|103|2021|8|1|18|56|43|1|N
23|4|168|C|2|0|1|1919|1|7|0|2304|14|116|3|0|119|2021|8|1|18|31|10|1|N
23|4|597|C|1|0|1|1677|1|7|0|2304|22|103|0|0|103|2021|8|1|18|17|32|1|N
23|4|817|C|1|0|1|1172|1|2|0|2304|2|89|0|0|89|2021|8|1|18|31|10|1|N
23|4|1032|B|1|0|1|2033|1|2|0|2304|36|43|2|0|45|2021|8|1|18|17|36|1|N
24|1|1|C|1|0|1|1795|1|4|0|2401|1|31|1|0|32|2021|8|1|19|25|40|1|N
24|1|98|B|1|0|2|2002|6|1|0|2401|3|29|1|0|30|2021|8|1|18|53|44|1|N
24|1|556|B|1|0|3|1785|21|4|0|2401|16|26|0|0|26|2021|8|1|18|23|40|1|N
24|1|566|C|1|0|3|1076|21|4|0|2401|14|24|2|1|27|2021|8|1|18|18|53|1|N
24|1|592|C|1|0|1|1801|22|4|0|2401|19|30|1|0|31|2021|8|1|18|50|52|1|N
24|1|726|B|1|0|1|1398|25|4|0|2401|21|56|3|0|59|2021|8|1|18|25|26|1|N
24|2|1192|C|1|0|1|1714|33|3|0|2402|2|98|0|0|98|2021|8|1|19|13|20|1|N
24|2|1205|B|1|0|3|1407|33|3|0|2402|3|52|2|0|54|2021|8|1|19|11|53|1|N
24|2|1259|B|1|0|1|1418|35|5|0|2402|8|75|0|0|75|2021|8|1|18|47|0|1|N
24|2|1276|C|1|0|1|1464|35|9|0|2402|9|63|1|0|64|2021|8|1|18|29|35|1|N
24|2|1570|C|2|0|1|1464|47|3|0|2402|28|49|1|2|52|2021|8|1|18|59|50|1|N
24|2|1774|C|1|0|2|1895|56|3|0|2402|34|25|2|0|27|2021|8|1|18|31|52|1|N
24|3|136|C|1|0|1|1971|8|10|0|2403|9|63|0|0|63|2021|8|1|18|47|50|1|N
24|3|243|B|1|0|3|1380|11|10|0|2403|15|20|0|1|21|2021|8|1|18|12|55|1|N
24|3|681|C|1|0|3|1636|24|10|0|2403|18|19|0|0|19|2021|8|1|19|24|40|1|N
24|3|1685|B|1|0|3|1651|52|3|0|2403|26|31|1|0|32|2021|8|1|18|20|45|1|N
24|3|1689|C|1|0|1|1640|53|10|0|2403|11|56|0|0|56|2021|8|1|18|47|8|1|N
24|3|1697|C|1|0|3|1643|53|10|0|2403|10|4|0|0|4|2021|8|1|18|51|8|1|N
24|4|270|C|1|0|1|1890|13|12|0|2404|10|123|0|1|124|2021|8|1|19|18|22|1|N
24|4|275|C|1|0|1|1201|13|12|0|2404|11|78|0|1|79|2021|8|1|19|29|52|1|N
24|4|277|B|1|0|1|1623|13|12|0|2404|12|75|2|0|77|2021|8|1|18|39|17|1|N
24|4|1324|B|1|0|3|1475|36|11|0|2404|21|97|1|0|98|2021|8|1|18|55|16|1|N
24|4|1335|C|1|0|3|1163|36|11|0|2404|22|18|1|0|19|2021|8|1|18|39|19|1|N
24|4|1450|C|1|0|1|1137|40|13|0|2404|24|103|0|0|103|2021|8|1|19|20|49|1|N
24|5|776|C|2|0|1|1776|28|5|0|2405|21|39|0|0|39|2021|8|1|19|1|2|1|N
24|5|785|C|1|0|1|1672|28|2|0|2405|19|81|0|0|81|2021|8|1|18|32|48|1|N
24|5|796|C|2|0|1|1793|28|2|0|2405|13|85|1|0|86|2021|8|1|18|24|31|1|N
24|5|849|C|1|0|1|1559|28|2|0|2405|12|89|0|1|90|2021|8|1|18|40|41|1|N
24|5|915|B|1|0|1|1071|28|7|0|2405|28|44|0|3|47|2021|8|1|19|4|30|1|N
24|5|1001|C|1|0|1|1768|28|7|0|2405|4|97|2|2|101|2021|8|1|19|7|2|1|N
24|6|966|C|1|0|1|1167|28|8|0|2406|26|43|1|0|44|2021|8|1|18|18|59|1|N
24|6|1025|C|1|0|1|1723|28|7|0|2406|5|101|0|1|102|2021|8|1|18|38|56|1|N
24|6|1074|C|2|0|1|1825|28|6|0|2406|14|64|0|0|64|2021|8|1|19|1|15|1|N
24|6|1074|C|6|0|1|1824|28|6|0|2406|14|58|1|0|59|2021|8|1|19|3|11|1|N
24|6|1110|C|4|0|2|1843|28|8|0|2406|32|37|0|0|37|2021|8|1|19|10|8|1|N
24|6|1799|C|1|0|1|1820|28|8|0|2406|13|93|0|1|94|2021|8|1|18|15|9|1|N
24|7|1131|B|1|0|3|1658|29|15|0|2407|21|74|2|1|77|2021|8|1|19|3|20|1|N
24|7|1339|C|1|0|1|1725|37|15|0|2407|25|145|3|0|148|2021|8|1|18|33|42|1|N
24|7|1377|B|1|0|3|1280|37|15|0|2407|27|8|1|0|9|2021|8|1|18|18|56|1|N
24|7|1388|C|1|0|3|1517|37|15|0|2407|28|38|3|1|42|2021|8|1|18|38|52|1|N
24|7|1429|C|2|0|2|1529|39|13|0|2407|17|131|4|1|136|2021|8|1|18|49|58|1|N
24|7|1760|B|1|0|3|1555|55|14|0|2407|10|27|1|0|28|2021|8|1|18|48|57|1|N
25|1|1864|C|1|0|1|1718|9|24|0|2501|30|75|0|0|75|2021|8|1|19|6|9|1|N
25|1|2618|B|1|0|2|1682|12|23|0|2501|4|51|1|0|52|2021|8|1|19|24|56|1|N
25|1|2618|C|3|0|2|1681|12|23|0|2501|4|53|0|0|53|2021|8|1|19|26|14|1|N
25|1|2647|C|1|0|1|1862|12|23|0|2501|2|47|0|0|47|2021|8|1|19|17|11|1|N
25|1|2647|C|2|0|1|1862|12|23|0|2501|2|56|0|0|56|2021|8|1|19|18|6|1|N
25|1|3139|C|3|0|1|1768|14|24|0|2501|25|55|0|1|56|2021|8|1|19|20|37|1|N
25|2|158|C|1|0|1|1845|1|2|0|2502|6|142|3|1|146|2021|8|1|19|29|22|1|N
25|2|172|B|1|0|1|1157|1|4|0|2502|5|82|1|0|83|2021|8|1|19|20|49|1|N
25|2|226|B|1|0|1|1782|1|4|0|2502|1|87|2|0|89|2021|8|1|19|48|7|1|N
25|2|3848|C|1|0|1|1413|1|2|0|2502|20|59|0|0|59|2021|8|1|20|2|42|1|N
25|2|3863|B|1|0|1|1802|1|5|0|2502|15|100|1|0|101|2021|8|1|20|20|58|1|N
25|3|456|C|2|0|1|1637|2|9|0|2503|1|71|0|1|72|2021|8|1|19|17|26|1|N
25|3|574|B|1|0|3|1845|3|10|0|2503|6|11|0|0|11|2021|8|1|19|40|2|1|N
25|3|3420|B|1|0|1|1684|17|6|0|2503|16|15|0|0|15|2021|8|1|19|26|26|1|N
25|3|3559|C|1|0|3|1983|17|6|0|2503|17|19|0|0|19|2021|8|1|19|29|29|1|N
25|3|3608|B|1|0|2|1940|17|6|0|2503|21|28|1|0|29|2021|8|1|19|8|26|1|N
25|3|3672|C|1|0|2|1788|18|11|0|2503|29|51|1|0|52|2021|8|1|19|53|8|1|N
25|4|1728|C|3|0|1|1837|7|1|0|2504|1|59|2|0|61|2021|8|1|19|55|40|1|N
25|4|2136|B|1|0|1|1541|11|8|0|2504|13|130|4|0|134|2021|8|1|19|25|7|1|N
25|4|2156|B|1|0|1|1504|11|7|0|2504|14|139|0|2|141|2021|8|1|20|7|9|1|N
25|4|2318|C|1|0|3|1211|11|7|0|2504|21|52|1|2|55|2021|8|1|19|44|47|1|N
25|4|2430|C|3|0|1|1659|11|7|0|2504|17|96|0|0|96|2021|8|1|20|14|17|1|N
25|5|934|B|1|0|1|1387|6|14|0|2505|29|131|4|0|135|2021|8|1|19|19|25|1|N
25|5|1183|B|1|0|1|1395|6|16|0|2505|18|44|1|0|45|2021|8|1|19|29|33|1|N
25|5|1186|C|2|0|1|1854|6|16|0|2505|19|82|0|0|82|2021|8|1|19|41|23|1|N
25|5|1188|B|1|0|1|1596|6|16|0|2505|24|54|0|0|54|2021|8|1|19|23|54|1|N
25|5|1264|C|1|0|3|1998|6|12|0|2505|1|39|0|0|39|2021|8|1|20|17|10|1|N
25|5|1284|B|1|0|1|1442|6|15|0|2505|31|112|0|1|113|2021|8|1|20|19|14|1|N
25|6|1623|C|2|0|3|1577|6|18|0|2506|30|21|0|1|22|2021|8|1|19|20|14|1|N
25|6|1715|C|1|0|2|1895|6|19|0|2506|26|89|0|0|89|2021|8|1|19|44|39|1|N
25|6|1859|C|1|0|3|1595|8|19|0|2506|20|18|1|2|21|2021|8|1|19|34|21|1|N
25|6|2667|C|1|0|1|1697|12|21|0|2506|17|107|0|1|108|2021|8|1|19|27|52|1|N
25|6|2988|B|1|0|2|1824|12|21|0|2506|13|80|1|0|81|2021|8|1|19|57|45|1|N
25|6|3817|B|1|0|1|1272|12|21|0|2506|11|67|0|0|67|2021|8|1|19|20|53|1|N
25|7|726|C|2|0|1|1459|6|13|0|2507|13|125|3|0|128|2021|8|1|19|26|45|1|N
25|7|774|B|1|0|1|1685|6|13|0|2507|6|125|0|0|125|2021|8|1|19|21|37|1|N
25|7|1426|C|2|0|1|1448|6|17|0|2507|11|101|0|0|101|2021|8|1|19|11|12|1|N
25|7|1466|B|1|0|1|1628|6|17|0|2507|27|90|3|1|94|2021|8|1|19|19|47|1|N
25|7|1483|C|2|0|1|1765|6|18|0|2507|4|52|0|0|52|2021|8|1|19|20|36|1|N
